prop_id,geo_code,address,city,zip,subdivision,legal_desc,land_value,improvement_value,total_value
000000148719,0207170126,3902 LONE OAK DR,KILLEEN,76542,LONE OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 007, LOT 00",38000.0,177576.0,215576.0
000000148720,0207170129,4405 COURAGE AVE,KILLEEN,76542,LONE OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 007, LOT 00",38000.0,152094.0,190094.0
000000148721,0207170132,1610 COUNTY ROAD 245,GEORGETOWN,78633,LONE OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 007, LOT 00",38000.0,168769.0,206769.0
000000148722,0207170135,2206 ANDOVER DR APT 20,KILLEEN,76542,LONE OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 007, LOT 00",38000.0,164549.0,202549.0
000000148723,0207170138,206 LUKE CT,EASLEY,29640,LONE OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 007, LOT 00",38000.0,171355.0,209355.0
000000148724,0207170141,3913 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,191972.0,229972.0
000000148725,0207170144,3911 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,174436.0,212436.0
000000148726,0207170147,PO BOX 10253,KILLEEN,76547,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,151296.0,189296.0
000000148727,0207170150,3907 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",0.0,186992.0,224992.0
000000148728,0207170153,3905 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,178788.0,216788.0
000000148729,0207170156,3903 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,169240.0,207240.0
000000148730,0207170159,3901 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,182643.0,220643.0
000000148731,0207170162,3802 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,192964.0,230964.0
000000148732,0207170165,3804 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,169343.0,207343.0
000000148733,0207170168,3806 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,180048.0,218048.0
000000148734,0207170171,3808 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,158558.0,196558.0
000000148735,0207170174,1410 FARHILLS DR,KILLEEN,76549,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,169714.0,207714.0
000000148736,0207170177,1506 PASEO DEL PLATA STE 200,TEMPLE,76502,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,148109.0,186109.0
000000148737,0207170180,3814 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 008, LOT 00",38000.0,190360.0,228360.0
000000148738,0207170183,3835 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,160921.0,198921.0
000000148739,0207170186,25006 KIOWA CRK,SAN ANTONIO,78255,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,148098.0,186098.0
000000148740,0207170189,1506 PASEO DEL PLATA STE 200,TEMPLE,76502,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,145958.0,183958.0
000000148741,0207170192,3829 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,153839.0,191839.0
000000148742,0207170195,3827 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,156653.0,194653.0
000000148743,0207170198,3825 OAK VLY,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,168147.0,206147.0
000000148744,0207170201,6106 SULFUR SPRING DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,174078.0,212078.0
000000148745,0207170204,3821 OAK VALLEY DR,KILLEEN,76542,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,180150.0,218150.0
000000148746,0207170207,536A VALLEY WAY,MILPITAS,95035,OAK VALLEY,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,173320.0,211320.0
000000148747,0207170210,3922 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,175875.0,213875.0
000000148748,0207170213,21227 BOULDER FLATS,SAN ANTONIO,78266,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",0.0,179675.0,217675.0
000000148749,0207170216,3918 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,182627.0,220627.0
000000148750,0207170219,3916 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,155862.0,193862.0
000000148751,0207170222,3914 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,152783.0,190783.0
000000148752,0207170225,3912 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,182217.0,220217.0
000000148753,0207170228,3910 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,153322.0,191322.0
000000148754,0207170231,25407 PIPESTEM DR,MAGNOLIA,77355,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,164268.0,202268.0
000000148755,0207170234,3906 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,188534.0,226534.0
000000148756,0207170237,3904 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,244605.0,282605.0
000000148757,0207170240,3902 BUR OAK DR,KILLEEN,76542,BUR OAK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,227264.0,265264.0
000000148758,0207170243,5704 DRYSTONE LN,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,168070.0,206070.0
000000148759,0207170246,4003 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,174036.0,212036.0
000000148760,0207170249,4005 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,156535.0,194535.0
000000148761,0207170252,4007 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,154001.0,192001.0
000000148762,0207170255,239 S SIERRA ST,RENO,89501,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,168548.0,206548.0
000000148763,0207170258,4101 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,197872.0,235872.0
000000148764,0207170261,113 W IOWA DR,HARKER HEIGHTS,76548,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,152658.0,190658.0
000000148765,0207170264,4105 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,278986.0,316986.0
000000148766,0207170267,4107 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,173527.0,211527.0
000000148767,0207170270,6501 JEREMY DR,KILLEEN,76549,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",19000.0,99923.0,237846.0
000000148768,0207170273,4603 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,154260.0,192260.0
000000148769,0207170276,4605 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,166892.0,204892.0
000000148770,0207170279,11 YUKON CT,BOLINGBROOK,60490,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",0.0,0.0,203755.0
000000148771,0207170282,616 YUCCA CIR,HARKER HEIGHTS,76548,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 009, LOT 00",38000.0,131000.0,169000.0
000000148772,0207170285,131741 MACDILL CT,EL PASO,79908,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,165755.0,203755.0
000000148773,0207170288,4205 SHAGBARK DRIVE,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,166892.0,204892.0
000000148774,0207170291,4203 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,171221.0,209221.0
000000148775,0207170294,4201 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,157508.0,195508.0
000000148776,0207170297,3729 LIGHTHOUSE HILL LN,FORT WORTH,76179,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,175592.0,213592.0
000000148777,0207170300,4105 Shagbark dr,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,184936.0,222936.0
000000148778,0207170303,4103 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,193595.0,231595.0
000000148779,0207170306,4101 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,204120.0,242120.0
000000148780,0207170309,4002 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,157159.0,195159.0
000000148781,0207170312,4004 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,167907.0,205907.0
000000148782,0207170315,4006 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,183291.0,221291.0
000000148783,0207170318,4502 CRESTED BUTTE DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,164512.0,202512.0
000000148784,0207170321,4010 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,179178.0,217178.0
000000148785,0207170324,4102 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,175043.0,213043.0
000000148786,0207170327,4104 SHUMARD DR,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,169275.0,207275.0
000000148787,0207170330,4106 SHUMARD RD,KILLEEN,76542,SHUMARD,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 010, LOT 00",38000.0,168199.0,206199.0
000000148788,0207170333,4102 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,172050.0,210050.0
000000148789,0207170336,3043 RAIN DANCE LIIP,HARKER HEIGHTS,76548,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,181314.0,219314.0
000000148790,0207170339,3206 FRY CT,KILLEEN,76543,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,170472.0,208472.0
000000148791,0207170342,4108 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,165177.0,203177.0
000000148792,0207170345,4202 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,177561.0,215561.0
000000148793,0207170348,4204 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,170952.0,208952.0
000000148794,0207170351,4206 SHAGBARK DR,KILLEEN,76542,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,176434.0,214434.0
000000148795,0207170354,905 CONKLIN,CANADIAN,79014,SHAGBARK,"DR        KILLEEN                       76542     OAK VALLEY SUBDIVISION PHASE III, BLOCK 011, LOT 00",38000.0,154856.0,192856.0
000000148799,0461150104,1551 W FM 93 HWY,TEMPLE,76502,FM 93,"TEMPLE                        76502     A0014BC M MORENO, ACRES 2.179",34274.0,392812.0,543471.0
000000148800,0461150103,1551 W FM 93 HWY,TEMPLE,76502,FM 93,"TEMPLE                        76502     A0014BC M MORENO, ACRES 3.756",0.0,0.0,140657.0
000000148802,0384561233,1472 PECAN CREEK RD,KILLEEN,76549,PECAN CREEK,"RD        KILLEEN                       76549     CREEK PLACE SECTION 2 AMENDED, BLOCK 00A, LOT 0025,",148141.0,299142.0,447283.0
000000148806,0401150110,4511 WEST DR,BELTON,76513,WEST,"DR        BELTON                        76513     LAKEWOOD TERRACE, BLOCK 009, LOT PT 5, (S 80' OF 5)",21943.0,154181.0,176124.0
000000148830,0490260105,PO BOX 2019,TROY,76579,LITTLE MEXICO,"TEMPLE                        76504     A0178BC J CUMMINGS, ACRES .18",10019.0,171062.0,181081.0
000000148844,0538710126,389 D N WATTS LN,BELTON,76513,D N WATTS,"LN        BELTON                        76513     A0475BC W JONES, ACRES 2.0",67500.0,408256.0,475756.0
000000148851,0620310004,PO BOX 1527,NORTH WILKESBORO,28659,BRIGGS,"RD        KILLEEN                       76549     A0996BC W M ROZIER, ACRES 3.5",0.0,0.0,126414.0
000000148863,0434730102,PO BOX 245,ROGERS,76569,MCLEAN CEMETERY,"RD        ROGERS                        76569     A0001BC J N AROCHA, ACRES 0.364",26638.0,29166.0,55804.0
000000148865,0582790600,2101 FM 2483,BELTON,76513,FM 2483,"BELTON                        76513     A0737BC J J SIMMONS, ACRES 3.0",0.0,10639.0,127639.0
000000148866,0489430402,1112 OLD NOLANVILLE RD,NOLANVILLE,76559,OLD NOLANVILLE,"RD        NOLANVILLE                    76559     A0171BC S CHEERS, ACRES 1.102",38429.0,582983.0,621412.0
000000148869,0540350100,23602 SCHWERTNER RD,BARTLETT,76511,SCHWERTNER,"RD        BARTLETT                      76511     A0487BC P KINSEY, ACRES 1.05",41934.0,37897.0,79831.0
000000148872,0756660290,4203 FRONTIER TRL,KILLEEN,76542,FRONTIER,"TRL       KILLEEN                       76542     HYMESA ESTATES PHASE FIVE, BLOCK 004, LOT PT 16, (1",38000.0,189601.0,227601.0
000000148888,0115780000,2810 SLOUGH DR,TEMPLE,76502,SLOUGH,"DR        TEMPLE                        76502     SUMMERHILL A PUD COMMUNITY, BLOCK 001, LOT 0001, AC",24503.0,195277.0,439559.0
000000148890,0115780006,5518 SUMMERHILL LN,TEMPLE,76502,SUMMERHILL,"LN        TEMPLE                        76502     SUMMERHILL A PUD COMMUNITY, BLOCK 001, LOT 0003, AC",47292.0,467882.0,515174.0
000000148896,0115780024,5521 SUMMERHILL LN,TEMPLE,76502,SUMMERHILL,"LN        TEMPLE                        76502     SUMMERHILL A PUD COMMUNITY, BLOCK 001, LOT 0009",53513.0,614635.0,668148.0
000000148910,0399441000,495 LAKEVIEW DR,KILLEEN,76542,LAKEVIEW,"DR        KILLEEN                       76542     LAKEVIEW TERRACE SUBDIVISION, BLOCK 005, LOT 10, 11",55351.0,240874.0,296225.0
000000148993,0224250100,371 ROCKY RD,KILLEEN,76542,DUNN,"AVE       KILLEEN                       76541     SCHARBAUER ADDITION, BLOCK 014, LOT PT BLK, (E 69.8",25000.0,111019.0,136019.0
000000149428,0204930100,987 ROLLING HILLS DR,KILLEEN,76541,GARNER,"ST        KILLEEN                       76541     J W NORMAN SUBDIVISION, BLOCK 004, LOT 0008",0.0,0.0,116692.0
000000149464,0384560124,390 WHITE OAK WAY,KILLEEN,76549,WHITE OAK,"WAY       KILLEEN                       76549     CREEK PLACE SECTION 1, BLOCK 00A, LOT PT 42, (NW CO",90000.0,200932.0,290932.0
000000149521,0495690400,1033 S FORT HOOD ST STE 200,KILLEEN,76541,FAIRVIEW,"RD        BELTON                        76513     A0210BC D COMPTON, ACRES 5.16",63381.0,774602.0,938125.0
000000149745,0390501000,3740 WESTCLIFF RD,BELTON,76513,WESTCLIFF PARK,"BELTON                        76513     FULLVIEW, BLOCK 002, LOT 6, 7",43802.0,145513.0,189315.0
000000149819,0532910409,12939 BLACKBERRY RD,SALADO,76571,BLACKBERRY,"RD        SALADO                        76571     A0426BC S HOLMAN, ACRES 5.0",250000.0,590733.0,840733.0
000000149821,0373920010,501 WHISPERING OAKS,SALADO,76571,WHISPERING OAKS,"SALADO                        76571     MILL CREEK SECTION 3, BLOCK 015, LOT PT 2, (2, LESS",86262.0,421145.0,507407.0
000000149951,0403703001,19152 FM 2484,KILLEEN,76542,FM 2484,"KILLEEN                       76542     NEWCOMB ADDITION, BLOCK 001, LOT 0001, ACRES 5.001",200030.0,228502.0,428532.0
000000150064,0569030103,6450 FM 439,BELTON,76513,FM 439,"BELTON                        76513     A0648BC J M PORTER, ACRES 1.0",60000.0,306108.0,366108.0
000000150105,0374164500,101 W CREEK DR,SALADO,76571,WEST CREEK,"DR        SALADO                        76571     THE BLUFFS AT SALADO CREEK SECTION ONE, LOT 0001, &",129644.0,710616.0,840260.0
000000150107,0374164503,109 W CREEK DR,SALADO,76571,WEST CREEK,"DR        SALADO                        76571     THE BLUFFS AT SALADO CREEK SECTION ONE, LOT 0002, A",70072.0,658160.0,728232.0
000000150108,0374164506,117 W CREEK DR,SALADO,76571,WEST CREEK,"DR        SALADO                        76571     THE BLUFFS AT SALADO CREEK SECTION ONE, LOT 0003",92160.0,661152.0,753312.0
000000150109,0374164509,PO BOX 657,SALADO,76571,WEST CREEK,"DR        SALADO                        76571     THE BLUFFS AT SALADO CREEK SECTION ONE, LOT 0006",80408.0,912685.0,993093.0
000000150113,0374164521,301 W CREEK DR,SALADO,76571,WEST CREEK,"DR        SALADO                        76571     THE BLUFFS AT SALADO CREEK SECTION ONE, LOT 7, 8, (",140736.0,906046.0,1046782.0
000000150137,0390695000,4939 ONION RD,KILLEEN,76542,ONION,"RD        KILLEEN                       76542     HENDERSON SUBDIVISION, BLOCK 001, LOT 0001, ACRES 3",113570.0,647693.0,761263.0
000000150169,0139840000,3009 W AVENUE R,TEMPLE,76504,AVE R,"TEMPLE                        76504     WOODLAWN PARK SUBDIVISION PHASE II, BLOCK 003, LOT",53760.0,323381.0,377141.0
000000150170,0139840003,3005 W AVENUE R,TEMPLE,76504,AVE R,"TEMPLE                        76504     WOODLAWN PARK SUBDIVISION PHASE II, BLOCK 003, LOT",45360.0,319381.0,364741.0
000000150182,0361650000,101 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0001",42000.0,233208.0,275208.0
000000150183,0361650003,103 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0002",42000.0,146511.0,188511.0
000000150184,0361650006,105 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0003",42000.0,128000.0,170000.0
000000150185,0361650009,107 DOBERT ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0004",42000.0,145727.0,187727.0
000000150186,0361650012,8400 ANNAS SPRING DR,SALADO,76571,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0005",42000.0,124612.0,166612.0
000000150187,0361650015,111 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0006",42000.0,146815.0,188815.0
000000150188,0361650018,113 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0007",42000.0,128033.0,170033.0
000000150189,0361650021,115 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0008",42000.0,179471.0,221471.0
000000150190,0361650024,117 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0009",42000.0,179471.0,221471.0
000000150191,0361650027,119 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0010",42000.0,136000.0,178000.0
000000150192,0361650030,121 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0011",42000.0,148000.0,190000.0
000000150193,0361650033,417 CLORE RD A,HARKER HEIGHTS,76548,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0012",42000.0,147347.0,189347.0
000000150194,0361650036,125 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0013",42000.0,179587.0,221587.0
000000150195,0361650039,127 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 001, LOT 0014",42000.0,179471.0,221471.0
000000150197,0361650045,102 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0001",42000.0,116749.0,158749.0
000000150198,0361650048,613 NORTHCLIFFE DR,BELTON,76513,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0002",42000.0,183455.0,225455.0
000000150199,0361650051,1550 S PEARL ST,MILWAUKEE,53204,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0003",42000.0,135465.0,177465.0
000000150200,0361650054,30708 N 65TH ST,CAVE CREEK,85331,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0004",42000.0,132183.0,174183.0
000000150201,0361650057,110 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0005",42000.0,126659.0,168659.0
000000150202,0361650060,112 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0006",42000.0,137730.0,179730.0
000000150203,0361650063,,,,,"CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0007",42000.0,127022.0,169022.0
000000150204,0361650066,116 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0008",42000.0,160919.0,202919.0
000000150205,0361650069,10658 SMARTY JONES ST,FRISCO,75035,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0009",0.0,0.0,169917.0
000000150206,0361650072,120 DOBER ST,NOLANVILLE,76559,DOBER,"ST        NOLANVILLE                    76559     CEDAR HEIGHTS ADDITION PHASE I, BLOCK 002, LOT 0010",42000.0,152187.0,194187.0
